userId,rating,movieId
1233297,3.0,3000
2187486,5.0,2554
1955586,3.0,2213
1514134,5.0,4095
2371144,5.0,3017
769374,4.0,1443
773251,3.0,1918
1326033,5.0,3106
1975394,5.0,252
935057,3.0,2072
1472264,3.0,516
775625,5.0,571
1532437,5.0,3624
2490308,3.0,3864
2089298,2.0,353
2204424,3.0,1803
1734190,5.0,907
1530679,2.0,191
1585758,2.0,197
698934,4.0,4256
740239,2.0,305
1892264,5.0,720
299857,4.0,3798
1060658,3.0,143
487796,3.0,1866
551459,5.0,3648
1336860,4.0,4302
1902672,3.0,1176
2253404,4.0,3082
1270377,4.0,3860
1308443,2.0,361
109207,2.0,3350
2523460,4.0,3638
2304924,2.0,2922
520507,2.0,2091
409327,5.0,937
2617542,3.0,677
729846,4.0,2128
2453535,3.0,4356
936677,5.0,2228
2287125,2.0,4482
2363672,3.0,708
2612123,5.0,1145
1925969,4.0,2104
1181627,2.0,2574
864201,3.0,3017
1715677,3.0,3165
388472,3.0,4056
1737920,5.0,381
2068813,4.0,4302
158737,4.0,313
2094114,5.0,2945
1952708,5.0,2430
525411,4.0,148
270010,4.0,3860
176377,2.0,1289
368728,1.0,257
4954,4.0,2594
540794,5.0,886
1166517,2.0,2955
2169176,4.0,3893
611154,3.0,2558
230112,1.0,1207
2012343,1.0,4123
1803100,4.0,3047
1015529,3.0,1428
915773,2.0,3999
1556889,3.0,4345
156821,3.0,1983
2169348,3.0,3214
1434713,1.0,4389
2412833,2.0,2380
1608329,4.0,1324
435127,4.0,357
965756,5.0,2580
2377864,3.0,3875
1773266,4.0,2782
315556,5.0,257
1381841,4.0,1843
2328373,5.0,457
399282,4.0,812
1328697,5.0,4385
994804,4.0,4472
662407,5.0,4284
1464315,5.0,4135
787455,5.0,191
2447650,4.0,1918
683145,5.0,3198
734642,4.0,3860
104391,4.0,2862
2581488,3.0,1865
1858769,1.0,1097
1719887,3.0,2376
2082857,5.0,1357
2330405,4.0,1974
684866,4.0,97
594581,4.0,4149
110722,5.0,2782
339053,5.0,3825
454103,1.0,1819
715542,4.0,674
2356278,4.0,563
1666978,4.0,1428
789969,3.0,3600
1231378,3.0,1754
2393620,4.0,2578
428876,4.0,3962
1611101,4.0,4043
1102173,4.0,3817
2035595,3.0,2800
1265601,3.0,3756
500648,3.0,30
1603548,3.0,711
1756605,5.0,4266
1400660,3.0,2150
1676723,5.0,3151
493188,4.0,1110
1245653,4.0,4330
1858779,3.0,2470
1984885,3.0,1585
863763,3.0,191
2046326,3.0,3282
669899,3.0,3385
270339,2.0,1145
2443642,5.0,3925
1298511,5.0,1642
138688,4.0,2612
1371541,1.0,2594
92266,1.0,1307
297780,3.0,3736
2434290,5.0,3917
151625,3.0,3624
235253,4.0,3161
174257,5.0,1561
1515166,4.0,758
2191700,3.0,1255
1548339,4.0,241
1811199,4.0,4315
955262,5.0,3917
1638641,3.0,2192
505480,3.0,3638
2624179,3.0,811
2635458,5.0,1384
2503887,5.0,2711
832536,5.0,1590
2557307,4.0,1905
1052907,5.0,543
256890,5.0,1719
2423355,3.0,4356
39147,5.0,1743
2126544,4.0,708
1462866,2.0,1329
353900,1.0,3617
817045,4.0,299
291078,4.0,3966
1141624,4.0,4432
1271303,2.0,4432
2336596,2.0,2783
1306030,1.0,3106
750042,4.0,2342
476692,3.0,30
1503647,3.0,3379
1222027,3.0,2965
1268699,2.0,4123
1365396,4.0,2462
1648119,4.0,1307
300556,5.0,3923
1542668,4.0,3223
217998,5.0,4402
1766717,4.0,4141
752342,3.0,1792
6766,3.0,693
2545238,2.0,708
669921,5.0,3801
2531311,3.0,1129
35996,3.0,4256
2620981,5.0,2874
2273599,5.0,3605
2483241,3.0,2938
799442,3.0,795
2368202,5.0,2057
1698949,3.0,329
1189978,3.0,1615
904264,4.0,393
2171465,5.0,3138
33089,3.0,2803
1600696,5.0,2448
1360638,3.0,1645
155049,3.0,1145
1907860,5.0,1126
10679,3.0,2594
184070,4.0,4260
1502394,5.0,30
391777,1.0,3860
258336,5.0,1329
1147738,5.0,3582
2642723,4.0,3962
1569216,4.0,2372
2376301,3.0,3002
437282,4.0,1202
2476002,3.0,1129
1036389,5.0,4227
1597177,1.0,2659
308567,5.0,2290
38505,5.0,3427
357443,4.0,1066
1065062,3.0,1983
2638104,4.0,2016
2046091,4.0,4043
1678434,5.0,3124
1609665,1.0,1757
1288954,3.0,2851
697285,4.0,4306
2304653,5.0,3962
2641322,5.0,1542
979169,4.0,670
760921,4.0,1180
799542,1.0,4123
2059141,4.0,4012
1750007,3.0,524
1738984,2.0,3623
1782465,1.0,353
557562,5.0,4306
264680,5.0,3638
2120432,3.0,2590
486766,5.0,2093
631874,3.0,1665
408457,2.0,2922
530014,5.0,1542
1123293,3.0,4302
2381750,3.0,2118
923926,2.0,3333
2477051,4.0,457
1753949,3.0,3825
2587855,2.0,607
1110164,3.0,1744
2606835,5.0,1441
2597964,5.0,4266
1020195,3.0,4364
1944087,3.0,299
140636,4.0,1770
1118655,5.0,4149
2228277,5.0,2452
1005111,2.0,3021
2643752,1.0,3510
1431056,3.0,528
2587746,4.0,2000
1062755,5.0,1754
1708281,5.0,3290
2124274,4.0,2152
1816226,5.0,996
78573,1.0,4360
1580985,5.0,3513
2500605,2.0,1542
1034498,4.0,2016
1162805,3.0,2235
2252343,4.0,223
214523,3.0,1498
896366,5.0,3713
1752620,4.0,1571
2151359,3.0,1955
2386506,3.0,1180
130875,1.0,3533
1742379,3.0,2254
56835,4.0,1307
1959784,4.0,313
914056,3.0,1976
1850376,4.0,2893
1474403,2.0,3864
2402955,3.0,2057
1892099,4.0,2209
2264006,4.0,3798
15458,3.0,3617
2629545,3.0,3966
1225919,3.0,2690
2372553,3.0,3453
569365,4.0,3624
1229665,3.0,2001
1006983,4.0,2612
670245,4.0,4043
609280,4.0,4432
1033930,3.0,1324
259683,4.0,985
2421651,2.0,1035
2563205,3.0,3938
2575856,4.0,1770
1212355,2.0,3928
1032868,4.0,1307
421520,3.0,3557
699894,5.0,191
929407,4.0,1336
2058741,4.0,2408
2537083,3.0,3137
1628459,5.0,2186
1769640,3.0,2699
577923,4.0,2780
443353,3.0,3043
2432905,5.0,77
1503026,3.0,1180
2202279,1.0,658
1432441,5.0,2357
1644395,5.0,3290
2296193,1.0,1180
1704966,4.0,2391
318094,3.0,3282
809751,4.0,2342
544778,4.0,1719
979383,3.0,4306
280269,3.0,2430
2150155,3.0,4012
431947,2.0,1406
1944450,2.0,1220
2175613,4.0,1561
4605,5.0,2861
816112,4.0,3928
23827,4.0,1561
1648320,3.0,1975
1122179,5.0,1470
137362,3.0,4043
1520418,5.0,4266
2490379,4.0,2128
1184249,5.0,4432
2240751,3.0,1810
1906860,4.0,1744
1601915,1.0,2200
1006456,2.0,3730
2574204,4.0,1102
1167477,2.0,425
1510050,4.0,1220
1662883,5.0,1832
418127,2.0,313
1570763,5.0,359
2460567,5.0,2913
1152984,2.0,312
518271,3.0,1102
386143,4.0,1220
1236877,3.0,4488
1284793,3.0,1702
1719716,4.0,4432
2025791,4.0,705
2459709,4.0,1145
1631054,4.0,851
1343049,2.0,3015
318560,3.0,1962
928970,3.0,717
2122898,3.0,2078
1713371,1.0,811
846050,3.0,3689
2194974,4.0,4432
1529772,4.0,2851
1417999,4.0,4488
2517390,2.0,3151
2203425,4.0,1180
2417151,3.0,235
2319365,1.0,1832
1850099,5.0,199
638279,4.0,331
396491,4.0,4262
2483979,3.0,1470
906835,4.0,199
448181,2.0,3253
2005146,4.0,2955
219033,4.0,3782
1804559,2.0,2122
1030733,5.0,2950
539345,1.0,3756
1716794,2.0,962
424541,3.0,1289
2234729,5.0,420
714635,4.0,3333
1512782,4.0,4310
1740363,3.0,2580
1189371,3.0,1521
2297199,4.0,2290
817920,3.0,1659
2471511,3.0,658
1167258,4.0,1202
621744,2.0,3161
619705,4.0,3817
1093404,3.0,2342
379379,3.0,3333
2614245,5.0,3446
555136,3.0,4402
1394377,5.0,1650
1509391,5.0,3864
1857337,2.0,3925
1646449,5.0,3513
554813,5.0,3825
1947840,5.0,3444
520894,1.0,2276
916771,5.0,1542
1098431,3.0,201
2034367,3.0,3917
133431,3.0,2874
801279,5.0,3368
665133,3.0,2876
729935,1.0,3840
695872,4.0,3624
582815,3.0,1220
1650616,3.0,483
1712349,4.0,2152
2328034,4.0,2875
1066463,4.0,2862
1128099,5.0,1123
1902513,5.0,270
92436,3.0,1406
2635046,3.0,758
367727,3.0,3315
465167,4.0,3925
2051689,2.0,2200
2583716,1.0,1307
1759422,4.0,3168
2556523,5.0,1661
921487,2.0,2200
1238974,5.0,2290
817139,1.0,2460
1758299,4.0,334
2126692,2.0,1637
1006194,4.0,4450
409851,4.0,2152
2050877,4.0,1664
47289,5.0,3798
1327900,3.0,4402
2510178,3.0,2360
996461,4.0,285
1845836,4.0,4432
367630,4.0,2457
2404142,4.0,331
492395,4.0,629
2607494,5.0,2122
742372,4.0,313
312231,4.0,1962
858905,4.0,3648
2014135,5.0,1877
2610934,2.0,3756
341926,5.0,494
2554035,3.0,3900
315146,4.0,269
2633543,5.0,2874
2483031,3.0,3203
806630,5.0,2862
1498793,3.0,831
503356,4.0,58
881622,4.0,1760
1979488,3.0,4229
41414,5.0,1962
762124,1.0,732
497877,3.0,1965
2182854,4.0,2095
1672251,4.0,175
2332731,4.0,2782
2338725,5.0,191
569408,4.0,886
2388486,3.0,4364
857406,2.0,1144
238016,5.0,3875
88915,4.0,2360
2295235,5.0,3376
33696,3.0,3763
233891,4.0,3106
277858,4.0,751
2416491,3.0,1324
15217,5.0,2578
563527,3.0,1865
2133771,2.0,4389
2558157,5.0,442
1278605,4.0,3975
2584131,3.0,4493
61279,2.0,3371
679414,3.0,4256
939562,4.0,2690
1709304,3.0,213
2275159,5.0,3925
469599,4.0,393
930552,5.0,1905
124452,5.0,2782
1316919,3.0,2152
2433834,4.0,290
2202042,4.0,3106
2142137,2.0,548
2380633,4.0,3331
71390,1.0,2335
1243868,3.0,4356
1712930,3.0,3095
231249,4.0,3082
240214,3.0,3538
526808,4.0,1144
188613,2.0,3862
172118,4.0,2465
2469500,2.0,571
1343381,1.0,3670
2152887,5.0,2342
1098805,5.0,789
1336817,5.0,2862
1450883,4.0,952
2559965,3.0,1145
1181713,3.0,2009
2633011,3.0,482
1742844,4.0,2866
1483180,3.0,3689
566173,4.0,3624
598252,4.0,2756
589124,4.0,4289
653323,5.0,1703
1172228,5.0,1865
1038978,3.0,353
1988679,3.0,692
2096352,4.0,3489
2512391,3.0,4402
256065,4.0,4012
2559157,5.0,2310
1094019,4.0,4366
161313,4.0,475
906216,4.0,3239
921345,3.0,3626
2245771,3.0,689
1218163,3.0,3500
1186746,5.0,18
958955,4.0,3239
1642237,5.0,1633
715245,3.0,2112
659540,4.0,3703
387042,5.0,468
2376770,3.0,1939
1800405,3.0,3312
1998895,5.0,1542
841949,4.0,1470
1488415,4.0,1470
2532407,3.0,3165
955262,4.0,1962
2646374,5.0,1843
1431356,5.0,413
1287834,5.0,1102
2552805,5.0,3925
1788130,2.0,2009
1693429,2.0,3282
1467955,4.0,2452
2309047,3.0,896
761548,5.0,4315
413126,3.0,191
1895196,5.0,681
836336,1.0,1962
2508659,4.0,2372
127425,2.0,329
2194265,2.0,829
660959,5.0,3594
1811360,4.0,1267
2216963,5.0,3106
1546535,1.0,2131
1481284,2.0,2452
1947415,3.0,3605
247628,5.0,3079
624448,5.0,334
766593,4.0,2743
122752,3.0,1367
59800,4.0,1860
1955367,5.0,3677
2326499,4.0,4310
643921,5.0,1220
1722960,4.0,4345
211431,5.0,4496
48868,3.0,1145
1883082,4.0,1406
2323103,3.0,1905
719755,5.0,1441
589454,4.0,1798
1058471,4.0,3538
1248786,3.0,2009
2157060,3.0,433
346937,3.0,2128
2024621,4.0,344
1321552,1.0,668
797601,4.0,985
1358357,5.0,1865
1931338,2.0,4179
168017,4.0,720
2427018,5.0,3427
2637085,3.0,329
1215076,3.0,2135
2604225,4.0,2073
241107,4.0,331
425281,2.0,2153
702325,4.0,457
738504,3.0,3807
1958384,5.0,3624
916921,1.0,811
1894043,5.0,1102
1436668,4.0,2167
1821235,4.0,3730
1274091,5.0,1035
2159290,3.0,1425
237194,5.0,3860
2501529,4.0,3756
2182816,4.0,1907
1286366,5.0,2585
598333,5.0,4432
2171187,3.0,1744
2569428,2.0,3938
1259082,3.0,4269
2379200,3.0,2153
1359075,3.0,3098
2016769,3.0,1140
601536,4.0,2580
288307,2.0,4366
1206512,4.0,2209
2283898,4.0,2045
178364,2.0,486
1235649,4.0,3423
393676,3.0,424
2631519,5.0,1020
1161019,4.0,143
2101288,4.0,443
1595299,3.0,4389
699495,3.0,2465
1158822,1.0,4127
20201,4.0,1470
526251,5.0,2913
64556,2.0,4266
148434,5.0,571
1072159,5.0,2732
345297,3.0,2640
761623,4.0,3320
2392536,5.0,2775
717702,3.0,1962
485668,5.0,1708
2213534,4.0,3864
414841,5.0,2617
1156578,4.0,353
823358,4.0,2015
621272,2.0,989
1483664,3.0,754
206761,2.0,2095
2115962,5.0,2847
2368739,4.0,3290
261578,5.0,963
2578372,4.0,3079
592026,4.0,1220
461390,3.0,3917
163342,3.0,4056
1376780,3.0,3333
1837942,2.0,3715
2038059,3.0,3624
2649120,3.0,3267
2225344,5.0,3153
1234299,5.0,2178
1377706,5.0,2200
341330,3.0,2804
2035049,3.0,1428
577019,3.0,2136
2009901,4.0,660
1287491,4.0,3423
2383871,5.0,3128
1481169,3.0,2595
230211,4.0,3058
2408329,4.0,1799
1001461,3.0,2891
805479,2.0,3825
1555635,4.0,3938
283697,3.0,4216
919529,1.0,3446
1217576,3.0,172
1495817,2.0,2152
1115274,4.0,2443
2368309,4.0,395
16355,3.0,2532
1321225,5.0,1255
604694,5.0,2913
2635943,5.0,425
1007995,3.0,2153
1910437,4.0,33
337793,4.0,2152
2301767,3.0,3936
314997,5.0,2782
138835,3.0,3999
2518103,5.0,1795
1247225,3.0,4315
2520523,4.0,2782
740717,4.0,2462
22133,4.0,3684
2023891,4.0,2465
292127,4.0,2660
2324358,5.0,1202
1085925,5.0,1542
1690364,3.0,2122
1107635,4.0,2862
1163599,4.0,550
2414529,4.0,442
1234395,4.0,1798
387916,4.0,1645
2015904,3.0,2178
21983,4.0,3905
2032170,2.0,313
2413173,4.0,4155
1903352,3.0,3650
961940,4.0,2751
1765862,3.0,4315
604448,4.0,3216
301205,4.0,4302
1525560,3.0,3151
1568621,4.0,1066
1423394,5.0,1595
1329734,5.0,3860
1566744,4.0,2578
801663,2.0,1428
127173,4.0,1798
2050450,5.0,3938
1080528,2.0,1509
583875,3.0,4392
219756,5.0,2076
2072355,4.0,887
2640656,5.0,1668
384788,3.0,2200
376247,4.0,1324
792631,3.0,3756
179087,5.0,1542
754161,5.0,660
916128,3.0,1145
278099,3.0,1962
122608,4.0,357
1234392,2.0,4216
633317,4.0,2743
1981741,3.0,1425
1220170,5.0,907
1011940,5.0,4472
1197238,3.0,2800
1532001,5.0,2391
1995045,5.0,273
783710,4.0,571
2057147,5.0,3903
219889,3.0,483
1241268,3.0,2460
208166,5.0,1865
801408,2.0,3825
722075,1.0,4147
2061817,4.0,2149
1352682,4.0,433
421134,3.0,1756
265024,5.0,4135
1050731,1.0,1803
1780187,5.0,886
2118461,4.0,1627
2157060,3.0,1245
2611773,5.0,1962
2058636,5.0,3925
1468209,4.0,1220
1929559,3.0,2783
1418707,5.0,3538
1254163,3.0,3938
931626,5.0,4196
2465288,5.0,3254
2479374,2.0,3925
196984,3.0,457
2202042,3.0,2372
331735,5.0,1974
129058,4.0,3798
2540261,3.0,1962
1141213,4.0,4043
576786,5.0,1770
2631815,5.0,3085
2334607,4.0,2290
1558694,4.0,3728
1266362,4.0,2800
400505,4.0,3116
1728904,4.0,3860
411519,4.0,118
117060,2.0,1394
423990,3.0,1922
1376249,4.0,1324
2524568,4.0,2699
806909,5.0,2590
1444941,5.0,2186
509684,4.0,1939
1140990,4.0,1582
1665222,2.0,3917
2448027,5.0,3368
1269757,3.0,4302
1800459,5.0,4315
1017544,5.0,660
809122,3.0,3256
1464123,2.0,2269
1314842,5.0,3461
361763,1.0,4420
31311,5.0,457
1917575,4.0,4219
96539,4.0,2095
154892,2.0,2769
2295418,3.0,985
631648,3.0,3684
2013147,5.0,571
1222199,3.0,187
434504,5.0,985
831920,4.0,270
1735730,4.0,4149
157711,3.0,4380
1007557,4.0,2452
304834,4.0,3071
2038939,3.0,4392
1205174,4.0,3192
2491097,4.0,3433
1097640,3.0,1307
1877176,5.0,1561
395372,3.0,3751
1330758,5.0,4306
1768308,4.0,1180
1612721,4.0,1390
787598,3.0,1245
2439537,4.0,4100
1754426,1.0,187
1132431,4.0,4207
1990821,3.0,2186
1861679,4.0,4043
2167204,4.0,3538
330436,1.0,4266
1457939,5.0,3046
2179904,4.0,2823
1653921,3.0,3079
1969354,1.0,3646
483369,4.0,4356
146194,3.0,385
1910955,4.0,2913
43530,4.0,2252
828677,5.0,3078
2229019,5.0,2922
1475776,2.0,2112
509008,4.0,3320
1504594,2.0,3106
191545,5.0,2001
376438,2.0,1406
35411,4.0,4386
721081,3.0,3317
2231861,4.0,2617
599123,3.0,3220
1601972,3.0,798
1731658,3.0,3605
66355,1.0,2771
631945,3.0,4432
188613,2.0,3310
989460,3.0,3058
1818459,4.0,1744
2132124,1.0,4159
1263133,4.0,3638
2321701,2.0,2162
2230449,4.0,3421
242308,1.0,1743
1991669,5.0,1495
205636,4.0,1707
2022306,1.0,4043
2182926,2.0,1665
1305085,3.0,845
1981403,2.0,2499
982191,3.0,1561
926070,3.0,692
382266,2.0,345
1365840,5.0,483
1985,5.0,1803
245404,1.0,304
2191762,5.0,1476
520083,5.0,1300
143868,2.0,1470
2376116,3.0,3414
606209,4.0,1962
1986605,5.0,645
2270646,4.0,3433
2459150,4.0,2095
1789,3.0,798
1070954,3.0,4141
1211770,4.0,1799
179273,1.0,1833
509526,3.0,1682
332079,3.0,1571
1137567,3.0,3925
732895,4.0,3626
514611,4.0,4262
1028463,5.0,1502
2218746,4.0,1542
1297347,4.0,2470
2592597,5.0,1094
1020669,4.0,862
1112327,4.0,4356
1403184,3.0,1832
97611,5.0,3544
2306209,5.0,3905
1890847,5.0,175
1827533,3.0,3331
982825,3.0,4479
247022,4.0,2913
2192308,4.0,1142
120978,5.0,1110
2028196,4.0,3256
1296679,5.0,483
83963,3.0,2153
2098581,3.0,30
1739974,5.0,3864
2264796,4.0,290
964940,3.0,1220
2330910,3.0,483
1390954,3.0,2905
739380,5.0,3079
2546763,4.0,1918
431725,3.0,3900
2178153,3.0,883
1138061,3.0,3106
2313262,5.0,3225
399533,3.0,798
817402,4.0,758
2304766,4.0,3935
266218,4.0,1905
2531433,2.0,1080
795022,5.0,2803
181033,4.0,1428
1753942,4.0,896
1044871,4.0,4227
2472682,4.0,2020
506563,3.0,3015
999397,4.0,30
1830717,3.0,2341
1134808,3.0,3282
1927597,4.0,1202
51295,4.0,2992
2208512,3.0,1754
1785999,5.0,3864
609742,4.0,3444
921320,4.0,1336
2647888,5.0,2136
1905498,3.0,2478
1831828,1.0,3427
1389725,3.0,897
1220170,4.0,1006
1679256,5.0,2095
888200,3.0,1202
1495305,4.0,4080
841504,3.0,171
495837,4.0,3254
642551,5.0,4427
1794583,2.0,2874
641144,3.0,607
147923,3.0,3385
126703,4.0,3368
1357819,3.0,3282
1944787,4.0,1975
336595,3.0,3626
1691534,4.0,4306
851698,3.0,4472
2614700,2.0,3489
496571,3.0,3058
592,4.0,3860
1597459,5.0,3864
1647640,3.0,3017
1648423,4.0,288
2397179,4.0,3364
305344,1.0,468
250302,2.0,353
1499743,5.0,275
1135444,4.0,1180
1247473,4.0,819
1629801,4.0,3736
530014,4.0,4432
1549225,4.0,3890
381753,3.0,3058
2240770,5.0,329
324547,5.0,1267
551785,4.0,4260
1708504,4.0,3610
791523,4.0,571
28531,4.0,4227
2098150,4.0,494
250374,5.0,3990
1359758,3.0,2782
963359,3.0,111
2400021,3.0,836
1752099,3.0,4330
206175,2.0,3611
1944517,5.0,3925
992733,3.0,3355
2424745,1.0,3713
2012350,4.0,1240
1395543,2.0,2612
814960,3.0,3418
1578029,4.0,1810
1964953,5.0,2112
1850735,5.0,1114
1262576,5.0,2057
1406452,5.0,3450
42487,3.0,2209
2222770,5.0,2372
1736997,2.0,2122
1226635,5.0,2178
1970361,5.0,1962
2623852,4.0,1770
2337165,4.0,1329
2545011,1.0,1145
1826297,4.0,4159
807113,3.0,1565
2449356,5.0,4402
1897956,1.0,1770
1024732,4.0,3433
2145761,3.0,2913
1291629,3.0,3282
2359237,4.0,273
830948,3.0,2290
2432501,5.0,4432
1566401,3.0,2580
2277251,4.0,985
1456356,4.0,1367
316973,4.0,2001
289186,5.0,2953
380236,4.0,1798
1984086,4.0,2015
827240,3.0,2970
2503736,4.0,3962
1104313,5.0,4155
2291990,4.0,3256
1301956,2.0,3418
670331,3.0,1962
804864,3.0,2900
1391095,3.0,1163
1297927,5.0,483
2548811,3.0,1174
218186,4.0,4056
2047836,4.0,252
489963,3.0,482
592044,5.0,2851
1528081,5.0,461
472172,5.0,76
914056,4.0,3921
853079,4.0,1145
2432356,5.0,312
1517141,4.0,58
705947,2.0,2175
696845,1.0,329
2109302,2.0,3847
1608318,4.0,535
851698,4.0,2078
486015,4.0,288
1042459,3.0,774
795043,3.0,1682
2009453,2.0,468
601868,4.0,1035
2419814,4.0,1406
2566674,4.0,312
2138889,4.0,3174
2609496,5.0,248
494566,5.0,3290
1656734,1.0,1202
1644503,2.0,1144
587846,4.0,3320
1147863,4.0,3610
1522766,5.0,3161
605110,4.0,1974
1256465,3.0,1673
752696,4.0,4260
973206,4.0,148
89453,3.0,2680
499655,5.0,4369
731380,3.0,273
